"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.status_id","Input.content","Answer.sentiment","Approve","Reject"
"304QEQWKZPEFWT0ULT5OUT4H8GXO0O","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:39 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:39 PST 2016","","","3NAPMVF0ZX9HTH939WX2QF6MNBT278","A1QBF6HGY4SF6U","Approved","Wed Nov 23 22:08:24 PST 2016","Wed Nov 23 22:09:03 PST 2016","Sat Nov 26 22:09:03 PST 2016","2016-11-27 06:09:22 UTC","","","39","100% (147/147)","100% (147/147)","100% (147/147)","131459315949_10152758428025950","Conservatives have criticized Donald J. Trump for expressing liberal views on health care, abortion and taxing the rich. On Friday, he offered rivals another reason why he might not really be one of them by suggesting that former President George W. Bush had failed to stop the 9/11 attacks.","Neutral"
"304QEQWKZPEFWT0ULT5OUT4H8GY0O1","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:45 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:45 PST 2016","","","30BXRYBRP5R0YMDM0P8L5ZB55LLHW8","A2JBJFPFG38X9C","Approved","Wed Nov 23 22:14:41 PST 2016","Wed Nov 23 22:22:23 PST 2016","Sat Nov 26 22:22:23 PST 2016","2016-11-27 06:23:21 UTC","","","462","100% (103/103)","100% (103/103)","100% (103/103)","131459315949_10153859217085950","People who donated to establishment Republican candidates are now more likely to support Hillary Clinton than Donald J. Trump.","Positive"
"304QEQWKZPEFWT0ULT5OUT4H8GY0O1","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:45 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:45 PST 2016","","","3LOZAJ85YE7B8WFUR910KEJAP49X2Z","AYMA9R47TWK1H","Approved","Wed Nov 23 22:19:06 PST 2016","Wed Nov 23 22:19:13 PST 2016","Sat Nov 26 22:19:13 PST 2016","2016-11-27 06:19:22 UTC","","","7","100% (161/161)","100% (161/161)","100% (161/161)","131459315949_10153859217085950","People who donated to establishment Republican candidates are now more likely to support Hillary Clinton than Donald J. Trump.","Neutral"
"304QEQWKZPEFWT0ULT5OUT4H8GY0O1","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:45 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:45 PST 2016","","","3TMSXRD2X7UPUBS8Y050DCVYOWQ1WU","A2VFN2WZ2A14IN","Approved","Wed Nov 23 22:18:47 PST 2016","Wed Nov 23 22:18:51 PST 2016","Sat Nov 26 22:18:51 PST 2016","2016-11-27 06:19:22 UTC","","","4","100% (349/349)","100% (349/349)","100% (349/349)","131459315949_10153859217085950","People who donated to establishment Republican candidates are now more likely to support Hillary Clinton than Donald J. Trump.","Positive"
"307FVKVSYR9PABQWN8BOVA8ZZ3374X","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:21 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:21 PST 2016","","","3EJJQNKU9SZVQQW01VYFI03OD65HR4","A2N8SNKVU4M1MB","Approved","Wed Nov 23 22:09:29 PST 2016","Wed Nov 23 22:09:34 PST 2016","Sat Nov 26 22:09:34 PST 2016","2016-11-27 06:10:21 UTC","","","5","100% (143/143)","100% (143/143)","100% (143/143)","13652355666_10154025568990667","Breaking News: Donald J. Trump has been elected president of the United States, a stunning upset for an outsider who defied the political establishment.","Negative"
"307FVKVSYR9PABQWN8BOVA8ZZ3374X","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:21 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:21 PST 2016","","","3OS4RQUCRA9OWNO5A8OPF0M7F5PFBR","A3BBDCU69807T2","Approved","Wed Nov 23 22:09:17 PST 2016","Wed Nov 23 22:09:26 PST 2016","Sat Nov 26 22:09:26 PST 2016","2016-11-27 06:10:21 UTC","","","9","100% (149/149)","100% (149/149)","100% (149/149)","13652355666_10154025568990667","Breaking News: Donald J. Trump has been elected president of the United States, a stunning upset for an outsider who defied the political establishment.","Positive"
"307FVKVSYR9PABQWN8BOVA8ZZ3374X","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:21 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:21 PST 2016","","","3VNXK88KKDCU4RVYC3FX6GU3FZ79VW","A2OXXHGAM7B0Y","Approved","Wed Nov 23 21:45:45 PST 2016","Wed Nov 23 21:45:50 PST 2016","Sat Nov 26 21:45:50 PST 2016","2016-11-27 05:46:21 UTC","","","5","100% (11/11)","100% (11/11)","100% (11/11)","13652355666_10154025568990667","Breaking News: Donald J. Trump has been elected president of the United States, a stunning upset for an outsider who defied the political establishment.","Neutral"
"307L9TDWJYMTV0ZF31NUH22JLICN33","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:26 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:26 PST 2016","","","3E1QT0TDFQ3P4GSO84A0RV9YNRTI8J","A2TBXASXZIRNNW","Approved","Wed Nov 23 21:48:48 PST 2016","Wed Nov 23 21:49:06 PST 2016","Sat Nov 26 21:49:06 PST 2016","2016-11-27 05:49:21 UTC","","","18","100% (107/107)","100% (107/107)","100% (107/107)","8304333127_10154353872278128","Donald J. Trump and his campaign responded to the discovery that Melania Trump's speech at the Republican National Convention contained lines that were strikingly similar to Michelle Obama’s 2008 convention speech.","Negative"
"307L9TDWJYMTV0ZF31NUH22JLICN33","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:26 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:26 PST 2016","","","3QEMNNSB2YT4WR7J6LHJMYXQK2GD7Q","A13V13Y2DJGFT4","Approved","Wed Nov 23 21:56:33 PST 2016","Wed Nov 23 21:56:38 PST 2016","Sat Nov 26 21:56:38 PST 2016","2016-11-27 05:57:21 UTC","","","5","100% (104/104)","100% (104/104)","100% (104/104)","8304333127_10154353872278128","Donald J. Trump and his campaign responded to the discovery that Melania Trump's speech at the Republican National Convention contained lines that were strikingly similar to Michelle Obama’s 2008 convention speech.","Neutral"
"307L9TDWJYMTV0ZF31NUH22JLICN33","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:26 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:26 PST 2016","","","3XM0HYN6NLTYU3PJY2MKS26WK8NEPR","A3GNQDFPZALU92","Approved","Wed Nov 23 21:55:25 PST 2016","Wed Nov 23 21:55:31 PST 2016","Sat Nov 26 21:55:31 PST 2016","2016-11-27 05:56:21 UTC","","","6","100% (132/132)","100% (132/132)","100% (132/132)","8304333127_10154353872278128","Donald J. Trump and his campaign responded to the discovery that Melania Trump's speech at the Republican National Convention contained lines that were strikingly similar to Michelle Obama’s 2008 convention speech.","Negative"
"3087LXLJ6MALQGN1MQMY7ZV3GF6F0T","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:20 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:20 PST 2016","","","33SA9F9TRYOOECMKAO0FKWESD5RWE5","A3GNQDFPZALU92","Approved","Wed Nov 23 22:07:19 PST 2016","Wed Nov 23 22:07:25 PST 2016","Sat Nov 26 22:07:25 PST 2016","2016-11-27 06:08:21 UTC","","","6","100% (132/132)","100% (132/132)","100% (132/132)","131459315949_10153173878100950","With voters mobbing Bernie Sanders at events in Iowa, Hillary Clinton has gone on the attack.","Neutral"
"3087LXLJ6MALQGN1MQMY7ZV3GF6F0T","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:20 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:20 PST 2016","","","3OB0CAO74IJ4NR8MFQQ9QWWLGTJHY5","A2FY943XQ73SFP","Approved","Wed Nov 23 22:04:49 PST 2016","Wed Nov 23 22:04:53 PST 2016","Sat Nov 26 22:04:53 PST 2016","2016-11-27 06:05:21 UTC","","","4","100% (99/99)","100% (99/99)","100% (99/99)","131459315949_10153173878100950","With voters mobbing Bernie Sanders at events in Iowa, Hillary Clinton has gone on the attack.","Neutral"
"3087LXLJ6MALQGN1MQMY7ZV3GF6F0T","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:20 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:20 PST 2016","","","3QAVNHZ3ENY5D5T9Q5RRF27LUJRLA8","A22JTMBADARX55","Approved","Wed Nov 23 22:16:15 PST 2016","Wed Nov 23 22:16:24 PST 2016","Sat Nov 26 22:16:24 PST 2016","2016-11-27 06:17:21 UTC","","","9","100% (64/64)","100% (64/64)","100% (64/64)","131459315949_10153173878100950","With voters mobbing Bernie Sanders at events in Iowa, Hillary Clinton has gone on the attack.","Negative"
"3087LXLJ6MALQGN1MQMY7ZV3GF70FF","3WROYBU7BMMRCGD41SQ9YGNC31GDCO","Preseidential Election Sentiment Analysis","Analyze the sentiment of the provided Facebook post about the 2016 presidential election","sentiment election Donald Trump Hilary Clinton vote","$0.02","Wed Nov 23 21:44:39 PST 2016","3","BatchId:2606965;","172800","259200","Fri Nov 25 21:44:39 PST 2016","","","3FQ5JJ512MI1DI5GE9KVM8E64QLNKR","A22JTMBADARX55","Approved","Wed Nov 23 22:15:49 PST 2016","Wed Nov 23 22:15:53 PST 2016","Sat Nov 26 22:15:53 PST 2016","2016-11-27 06:16:22 UTC","","","4","100% (64/64)","100% (64/64)","100% (64/64)","131459315949_10154050148705950","""The best presidents are aspirational, urging us to climb every mountain and ford every stream. Donald J. Trump has never been able to make it out of the gutter,"" Timothy Egan writes in The New York Times Opinion Section.","Neutral"
